open_datetime,close_datetime,close,regime,current_extreme
2019-11-10T00:00:00+00:00,2019-11-10T23:59:59.999000+00:00,9039.47,bear,2019-10-23T00:00:00+00:00|7300.0
2019-11-11T00:00:00+00:00,2019-11-11T23:59:59.999000+00:00,8733.27,bear,2019-10-23T00:00:00+00:00|7300.0
2019-11-12T00:00:00+00:00,2019-11-12T23:59:59.999000+00:00,8821.94,bear,2019-10-23T00:00:00+00:00|7300.0
2019-11-13T00:00:00+00:00,2019-11-13T23:59:59.999000+00:00,8777.12,bear,2019-10-23T00:00:00+00:00|7300.0
2019-11-14T00:00:00+00:00,2019-11-14T23:59:59.999000+00:00,8646.68,bear,2019-10-23T00:00:00+00:00|7300.0
2019-11-15T00:00:00+00:00,2019-11-15T23:59:59.999000+00:00,8471.73,bear,2019-10-23T00:00:00+00:00|7300.0
2019-11-16T00:00:00+00:00,2019-11-16T23:59:59.999000+00:00,8491.02,bear,2019-10-23T00:00:00+00:00|7300.0
2019-11-17T00:00:00+00:00,2019-11-17T23:59:59.999000+00:00,8502.4,bear,2019-10-23T00:00:00+00:00|7300.0
2019-11-18T00:00:00+00:00,2019-11-18T23:59:59.999000+00:00,8187.17,bear,2019-10-23T00:00:00+00:00|7300.0
2019-11-19T00:00:00+00:00,2019-11-19T23:59:59.999000+00:00,8133.64,bear,2019-10-23T00:00:00+00:00|7300.0
2019-11-20T00:00:00+00:00,2019-11-20T23:59:59.999000+00:00,8098.01,bear,2019-10-23T00:00:00+00:00|7300.0
2019-11-21T00:00:00+00:00,2019-11-21T23:59:59.999000+00:00,7627.74,bear,2019-10-23T00:00:00+00:00|7300.0
2019-11-22T00:00:00+00:00,2019-11-22T23:59:59.999000+00:00,7268.23,bear,2019-11-22T00:00:00+00:00|6790.0
2019-11-23T00:00:00+00:00,2019-11-23T23:59:59.999000+00:00,7311.57,bear,2019-11-22T00:00:00+00:00|6790.0
2019-11-24T00:00:00+00:00,2019-11-24T23:59:59.999000+00:00,6903.28,bear,2019-11-22T00:00:00+00:00|6790.0
2019-11-25T00:00:00+00:00,2019-11-25T23:59:59.999000+00:00,7109.57,bear,2019-11-25T00:00:00+00:00|6515.0
2019-11-26T00:00:00+00:00,2019-11-26T23:59:59.999000+00:00,7156.14,bear,2019-11-25T00:00:00+00:00|6515.0
2019-11-27T00:00:00+00:00,2019-11-27T23:59:59.999000+00:00,7508.52,bear,2019-11-25T00:00:00+00:00|6515.0
2019-11-28T00:00:00+00:00,2019-11-28T23:59:59.999000+00:00,7419.49,bear,2019-11-25T00:00:00+00:00|6515.0
2019-11-29T00:00:00+00:00,2019-11-29T23:59:59.999000+00:00,7739.68,bear,2019-11-25T00:00:00+00:00|6515.0
2019-11-30T00:00:00+00:00,2019-11-30T23:59:59.999000+00:00,7541.89,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-01T00:00:00+00:00,2019-12-01T23:59:59.999000+00:00,7390.89,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-02T00:00:00+00:00,2019-12-02T23:59:59.999000+00:00,7294.28,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-03T00:00:00+00:00,2019-12-03T23:59:59.999000+00:00,7292.71,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-04T00:00:00+00:00,2019-12-04T23:59:59.999000+00:00,7194.32,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-05T00:00:00+00:00,2019-12-05T23:59:59.999000+00:00,7389.0,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-06T00:00:00+00:00,2019-12-06T23:59:59.999000+00:00,7527.47,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-07T00:00:00+00:00,2019-12-07T23:59:59.999000+00:00,7488.21,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-08T00:00:00+00:00,2019-12-08T23:59:59.999000+00:00,7510.11,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-09T00:00:00+00:00,2019-12-09T23:59:59.999000+00:00,7338.64,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-10T00:00:00+00:00,2019-12-10T23:59:59.999000+00:00,7224.13,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-11T00:00:00+00:00,2019-12-11T23:59:59.999000+00:00,7210.0,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-12T00:00:00+00:00,2019-12-12T23:59:59.999000+00:00,7198.08,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-13T00:00:00+00:00,2019-12-13T23:59:59.999000+00:00,7258.48,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-14T00:00:00+00:00,2019-12-14T23:59:59.999000+00:00,7064.05,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-15T00:00:00+00:00,2019-12-15T23:59:59.999000+00:00,7118.59,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-16T00:00:00+00:00,2019-12-16T23:59:59.999000+00:00,6891.72,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-17T00:00:00+00:00,2019-12-17T23:59:59.999000+00:00,6623.82,bear,2019-11-25T00:00:00+00:00|6515.0
2019-12-18T00:00:00+00:00,2019-12-18T23:59:59.999000+00:00,7277.83,bear,2019-12-18T00:00:00+00:00|6435.0
2019-12-19T00:00:00+00:00,2019-12-19T23:59:59.999000+00:00,7150.3,bear,2019-12-18T00:00:00+00:00|6435.0
2019-12-20T00:00:00+00:00,2019-12-20T23:59:59.999000+00:00,7187.83,bear,2019-12-18T00:00:00+00:00|6435.0
2019-12-21T00:00:00+00:00,2019-12-21T23:59:59.999000+00:00,7132.75,bear,2019-12-18T00:00:00+00:00|6435.0
2019-12-22T00:00:00+00:00,2019-12-22T23:59:59.999000+00:00,7501.44,bear,2019-12-18T00:00:00+00:00|6435.0
2019-12-23T00:00:00+00:00,2019-12-23T23:59:59.999000+00:00,7317.09,bear,2019-12-18T00:00:00+00:00|6435.0
2019-12-24T00:00:00+00:00,2019-12-24T23:59:59.999000+00:00,7255.77,bear,2019-12-18T00:00:00+00:00|6435.0
2019-12-25T00:00:00+00:00,2019-12-25T23:59:59.999000+00:00,7204.63,bear,2019-12-18T00:00:00+00:00|6435.0
2019-12-26T00:00:00+00:00,2019-12-26T23:59:59.999000+00:00,7202.0,bear,2019-12-18T00:00:00+00:00|6435.0
2019-12-27T00:00:00+00:00,2019-12-27T23:59:59.999000+00:00,7254.74,bear,2019-12-18T00:00:00+00:00|6435.0
2019-12-28T00:00:00+00:00,2019-12-28T23:59:59.999000+00:00,7316.14,bear,2019-12-18T00:00:00+00:00|6435.0
2019-12-29T00:00:00+00:00,2019-12-29T23:59:59.999000+00:00,7388.24,bear,2019-12-18T00:00:00+00:00|6435.0
2019-12-30T00:00:00+00:00,2019-12-30T23:59:59.999000+00:00,7246.0,bear,2019-12-18T00:00:00+00:00|6435.0
2019-12-31T00:00:00+00:00,2019-12-31T23:59:59.999000+00:00,7189.0,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-01T00:00:00+00:00,2020-01-01T23:59:59.999000+00:00,7197.57,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-02T00:00:00+00:00,2020-01-02T23:59:59.999000+00:00,6962.04,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-03T00:00:00+00:00,2020-01-03T23:59:59.999000+00:00,7341.72,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-04T00:00:00+00:00,2020-01-04T23:59:59.999000+00:00,7350.71,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-05T00:00:00+00:00,2020-01-05T23:59:59.999000+00:00,7354.36,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-06T00:00:00+00:00,2020-01-06T23:59:59.999000+00:00,7757.39,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-07T00:00:00+00:00,2020-01-07T23:59:59.999000+00:00,8152.49,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-08T00:00:00+00:00,2020-01-08T23:59:59.999000+00:00,8059.84,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-09T00:00:00+00:00,2020-01-09T23:59:59.999000+00:00,7818.59,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-10T00:00:00+00:00,2020-01-10T23:59:59.999000+00:00,8207.09,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-11T00:00:00+00:00,2020-01-11T23:59:59.999000+00:00,8020.56,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-12T00:00:00+00:00,2020-01-12T23:59:59.999000+00:00,8186.7,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-13T00:00:00+00:00,2020-01-13T23:59:59.999000+00:00,8113.0,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-14T00:00:00+00:00,2020-01-14T23:59:59.999000+00:00,8825.0,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-15T00:00:00+00:00,2020-01-15T23:59:59.999000+00:00,8825.3,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-16T00:00:00+00:00,2020-01-16T23:59:59.999000+00:00,8725.08,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-17T00:00:00+00:00,2020-01-17T23:59:59.999000+00:00,8918.72,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-18T00:00:00+00:00,2020-01-18T23:59:59.999000+00:00,8925.0,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-19T00:00:00+00:00,2020-01-19T23:59:59.999000+00:00,8705.85,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-20T00:00:00+00:00,2020-01-20T23:59:59.999000+00:00,8650.0,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-21T00:00:00+00:00,2020-01-21T23:59:59.999000+00:00,8742.43,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-22T00:00:00+00:00,2020-01-22T23:59:59.999000+00:00,8684.57,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-23T00:00:00+00:00,2020-01-23T23:59:59.999000+00:00,8409.6,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-24T00:00:00+00:00,2020-01-24T23:59:59.999000+00:00,8441.96,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-25T00:00:00+00:00,2020-01-25T23:59:59.999000+00:00,8344.64,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-26T00:00:00+00:00,2020-01-26T23:59:59.999000+00:00,8611.21,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-27T00:00:00+00:00,2020-01-27T23:59:59.999000+00:00,8913.61,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-28T00:00:00+00:00,2020-01-28T23:59:59.999000+00:00,9398.98,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-29T00:00:00+00:00,2020-01-29T23:59:59.999000+00:00,9311.0,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-30T00:00:00+00:00,2020-01-30T23:59:59.999000+00:00,9525.67,bear,2019-12-18T00:00:00+00:00|6435.0
2020-01-31T00:00:00+00:00,2020-01-31T23:59:59.999000+00:00,9364.51,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-01T00:00:00+00:00,2020-02-01T23:59:59.999000+00:00,9392.74,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-02T00:00:00+00:00,2020-02-02T23:59:59.999000+00:00,9338.2,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-03T00:00:00+00:00,2020-02-03T23:59:59.999000+00:00,9300.64,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-04T00:00:00+00:00,2020-02-04T23:59:59.999000+00:00,9198.35,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-05T00:00:00+00:00,2020-02-05T23:59:59.999000+00:00,9630.0,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-06T00:00:00+00:00,2020-02-06T23:59:59.999000+00:00,9778.12,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-07T00:00:00+00:00,2020-02-07T23:59:59.999000+00:00,9821.52,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-08T00:00:00+00:00,2020-02-08T23:59:59.999000+00:00,9906.43,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-09T00:00:00+00:00,2020-02-09T23:59:59.999000+00:00,10167.38,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-10T00:00:00+00:00,2020-02-10T23:59:59.999000+00:00,9865.56,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-11T00:00:00+00:00,2020-02-11T23:59:59.999000+00:00,10229.06,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-12T00:00:00+00:00,2020-02-12T23:59:59.999000+00:00,10339.99,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-13T00:00:00+00:00,2020-02-13T23:59:59.999000+00:00,10239.63,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-14T00:00:00+00:00,2020-02-14T23:59:59.999000+00:00,10356.82,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-15T00:00:00+00:00,2020-02-15T23:59:59.999000+00:00,9914.99,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-16T00:00:00+00:00,2020-02-16T23:59:59.999000+00:00,9921.86,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-17T00:00:00+00:00,2020-02-17T23:59:59.999000+00:00,9716.0,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-18T00:00:00+00:00,2020-02-18T23:59:59.999000+00:00,10174.32,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-19T00:00:00+00:00,2020-02-19T23:59:59.999000+00:00,9593.65,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-20T00:00:00+00:00,2020-02-20T23:59:59.999000+00:00,9601.99,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-21T00:00:00+00:00,2020-02-21T23:59:59.999000+00:00,9681.39,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-22T00:00:00+00:00,2020-02-22T23:59:59.999000+00:00,9659.2,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-23T00:00:00+00:00,2020-02-23T23:59:59.999000+00:00,9943.12,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-24T00:00:00+00:00,2020-02-24T23:59:59.999000+00:00,9662.95,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-25T00:00:00+00:00,2020-02-25T23:59:59.999000+00:00,9326.0,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-26T00:00:00+00:00,2020-02-26T23:59:59.999000+00:00,8792.22,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-27T00:00:00+00:00,2020-02-27T23:59:59.999000+00:00,8828.0,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-28T00:00:00+00:00,2020-02-28T23:59:59.999000+00:00,8699.57,bear,2019-12-18T00:00:00+00:00|6435.0
2020-02-29T00:00:00+00:00,2020-02-29T23:59:59.999000+00:00,8531.98,bear,2019-12-18T00:00:00+00:00|6435.0
2020-03-01T00:00:00+00:00,2020-03-01T23:59:59.999000+00:00,8537.84,bear,2019-12-18T00:00:00+00:00|6435.0
2020-03-02T00:00:00+00:00,2020-03-02T23:59:59.999000+00:00,8919.7,bear,2019-12-18T00:00:00+00:00|6435.0
2020-03-03T00:00:00+00:00,2020-03-03T23:59:59.999000+00:00,8765.0,bear,2019-12-18T00:00:00+00:00|6435.0
2020-03-04T00:00:00+00:00,2020-03-04T23:59:59.999000+00:00,8756.93,bear,2019-12-18T00:00:00+00:00|6435.0
2020-03-05T00:00:00+00:00,2020-03-05T23:59:59.999000+00:00,9062.81,bear,2019-12-18T00:00:00+00:00|6435.0
2020-03-06T00:00:00+00:00,2020-03-06T23:59:59.999000+00:00,9139.48,bear,2019-12-18T00:00:00+00:00|6435.0
2020-03-07T00:00:00+00:00,2020-03-07T23:59:59.999000+00:00,8897.18,bear,2019-12-18T00:00:00+00:00|6435.0
2020-03-08T00:00:00+00:00,2020-03-08T23:59:59.999000+00:00,8038.46,bear,2019-12-18T00:00:00+00:00|6435.0
2020-03-09T00:00:00+00:00,2020-03-09T23:59:59.999000+00:00,7932.15,bear,2019-12-18T00:00:00+00:00|6435.0
2020-03-10T00:00:00+00:00,2020-03-10T23:59:59.999000+00:00,7897.66,bear,2019-12-18T00:00:00+00:00|6435.0
2020-03-11T00:00:00+00:00,2020-03-11T23:59:59.999000+00:00,7938.39,bear,2019-12-18T00:00:00+00:00|6435.0
2020-03-12T00:00:00+00:00,2020-03-12T23:59:59.999000+00:00,4764.65,bear,2020-03-12T00:00:00+00:00|4347.0
2020-03-13T00:00:00+00:00,2020-03-13T23:59:59.999000+00:00,5570.26,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-14T00:00:00+00:00,2020-03-14T23:59:59.999000+00:00,5167.01,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-15T00:00:00+00:00,2020-03-15T23:59:59.999000+00:00,5357.32,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-16T00:00:00+00:00,2020-03-16T23:59:59.999000+00:00,5026.26,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-17T00:00:00+00:00,2020-03-17T23:59:59.999000+00:00,5307.38,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-18T00:00:00+00:00,2020-03-18T23:59:59.999000+00:00,5389.64,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-19T00:00:00+00:00,2020-03-19T23:59:59.999000+00:00,6159.6,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-20T00:00:00+00:00,2020-03-20T23:59:59.999000+00:00,6203.77,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-21T00:00:00+00:00,2020-03-21T23:59:59.999000+00:00,6183.69,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-22T00:00:00+00:00,2020-03-22T23:59:59.999000+00:00,5810.17,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-23T00:00:00+00:00,2020-03-23T23:59:59.999000+00:00,6463.84,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-24T00:00:00+00:00,2020-03-24T23:59:59.999000+00:00,6741.33,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-25T00:00:00+00:00,2020-03-25T23:59:59.999000+00:00,6673.41,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-26T00:00:00+00:00,2020-03-26T23:59:59.999000+00:00,6733.76,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-27T00:00:00+00:00,2020-03-27T23:59:59.999000+00:00,6353.64,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-28T00:00:00+00:00,2020-03-28T23:59:59.999000+00:00,6230.95,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-29T00:00:00+00:00,2020-03-29T23:59:59.999000+00:00,5876.27,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-30T00:00:00+00:00,2020-03-30T23:59:59.999000+00:00,6391.08,bear,2020-03-13T00:00:00+00:00|3621.81
2020-03-31T00:00:00+00:00,2020-03-31T23:59:59.999000+00:00,6407.1,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-01T00:00:00+00:00,2020-04-01T23:59:59.999000+00:00,6641.51,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-02T00:00:00+00:00,2020-04-02T23:59:59.999000+00:00,6791.63,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-03T00:00:00+00:00,2020-04-03T23:59:59.999000+00:00,6729.8,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-04T00:00:00+00:00,2020-04-04T23:59:59.999000+00:00,6851.1,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-05T00:00:00+00:00,2020-04-05T23:59:59.999000+00:00,6768.9,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-06T00:00:00+00:00,2020-04-06T23:59:59.999000+00:00,7325.73,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-07T00:00:00+00:00,2020-04-07T23:59:59.999000+00:00,7192.9,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-08T00:00:00+00:00,2020-04-08T23:59:59.999000+00:00,7357.66,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-09T00:00:00+00:00,2020-04-09T23:59:59.999000+00:00,7278.65,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-10T00:00:00+00:00,2020-04-10T23:59:59.999000+00:00,6857.82,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-11T00:00:00+00:00,2020-04-11T23:59:59.999000+00:00,6874.18,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-12T00:00:00+00:00,2020-04-12T23:59:59.999000+00:00,6900.52,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-13T00:00:00+00:00,2020-04-13T23:59:59.999000+00:00,6834.0,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-14T00:00:00+00:00,2020-04-14T23:59:59.999000+00:00,6864.11,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-15T00:00:00+00:00,2020-04-15T23:59:59.999000+00:00,6616.89,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-16T00:00:00+00:00,2020-04-16T23:59:59.999000+00:00,7098.15,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-17T00:00:00+00:00,2020-04-17T23:59:59.999000+00:00,7022.44,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-18T00:00:00+00:00,2020-04-18T23:59:59.999000+00:00,7242.42,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-19T00:00:00+00:00,2020-04-19T23:59:59.999000+00:00,7118.03,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-20T00:00:00+00:00,2020-04-20T23:59:59.999000+00:00,6825.29,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-21T00:00:00+00:00,2020-04-21T23:59:59.999000+00:00,6838.0,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-22T00:00:00+00:00,2020-04-22T23:59:59.999000+00:00,7120.06,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-23T00:00:00+00:00,2020-04-23T23:59:59.999000+00:00,7483.35,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-24T00:00:00+00:00,2020-04-24T23:59:59.999000+00:00,7504.11,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-25T00:00:00+00:00,2020-04-25T23:59:59.999000+00:00,7534.01,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-26T00:00:00+00:00,2020-04-26T23:59:59.999000+00:00,7694.17,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-27T00:00:00+00:00,2020-04-27T23:59:59.999000+00:00,7774.0,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-28T00:00:00+00:00,2020-04-28T23:59:59.999000+00:00,7735.75,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-29T00:00:00+00:00,2020-04-29T23:59:59.999000+00:00,8784.2,bear,2020-03-13T00:00:00+00:00|3621.81
2020-04-30T00:00:00+00:00,2020-04-30T23:59:59.999000+00:00,8624.76,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-01T00:00:00+00:00,2020-05-01T23:59:59.999000+00:00,8830.52,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-02T00:00:00+00:00,2020-05-02T23:59:59.999000+00:00,8975.18,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-03T00:00:00+00:00,2020-05-03T23:59:59.999000+00:00,8900.0,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-04T00:00:00+00:00,2020-05-04T23:59:59.999000+00:00,8873.98,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-05T00:00:00+00:00,2020-05-05T23:59:59.999000+00:00,9022.78,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-06T00:00:00+00:00,2020-05-06T23:59:59.999000+00:00,9148.27,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-07T00:00:00+00:00,2020-05-07T23:59:59.999000+00:00,9995.0,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-08T00:00:00+00:00,2020-05-08T23:59:59.999000+00:00,9807.49,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-09T00:00:00+00:00,2020-05-09T23:59:59.999000+00:00,9550.67,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-10T00:00:00+00:00,2020-05-10T23:59:59.999000+00:00,8719.53,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-11T00:00:00+00:00,2020-05-11T23:59:59.999000+00:00,8561.09,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-12T00:00:00+00:00,2020-05-12T23:59:59.999000+00:00,8808.71,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-13T00:00:00+00:00,2020-05-13T23:59:59.999000+00:00,9305.91,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-14T00:00:00+00:00,2020-05-14T23:59:59.999000+00:00,9786.8,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-15T00:00:00+00:00,2020-05-15T23:59:59.999000+00:00,9310.73,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-16T00:00:00+00:00,2020-05-16T23:59:59.999000+00:00,9374.99,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-17T00:00:00+00:00,2020-05-17T23:59:59.999000+00:00,9678.57,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-18T00:00:00+00:00,2020-05-18T23:59:59.999000+00:00,9731.1,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-19T00:00:00+00:00,2020-05-19T23:59:59.999000+00:00,9773.64,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-20T00:00:00+00:00,2020-05-20T23:59:59.999000+00:00,9508.11,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-21T00:00:00+00:00,2020-05-21T23:59:59.999000+00:00,9060.0,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-22T00:00:00+00:00,2020-05-22T23:59:59.999000+00:00,9166.4,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-23T00:00:00+00:00,2020-05-23T23:59:59.999000+00:00,9176.41,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-24T00:00:00+00:00,2020-05-24T23:59:59.999000+00:00,8711.37,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-25T00:00:00+00:00,2020-05-25T23:59:59.999000+00:00,8895.65,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-26T00:00:00+00:00,2020-05-26T23:59:59.999000+00:00,8837.05,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-27T00:00:00+00:00,2020-05-27T23:59:59.999000+00:00,9197.32,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-28T00:00:00+00:00,2020-05-28T23:59:59.999000+00:00,9569.59,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-29T00:00:00+00:00,2020-05-29T23:59:59.999000+00:00,9422.26,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-30T00:00:00+00:00,2020-05-30T23:59:59.999000+00:00,9695.0,bear,2020-03-13T00:00:00+00:00|3621.81
2020-05-31T00:00:00+00:00,2020-05-31T23:59:59.999000+00:00,9446.43,bear,2020-03-13T00:00:00+00:00|3621.81
2020-06-01T00:00:00+00:00,2020-06-01T23:59:59.999000+00:00,10232.48,bear,2020-03-13T00:00:00+00:00|3621.81
2020-06-02T00:00:00+00:00,2020-06-02T23:59:59.999000+00:00,9514.9,bear,2020-03-13T00:00:00+00:00|3621.81
2020-06-03T00:00:00+00:00,2020-06-03T23:59:59.999000+00:00,9663.59,bear,2020-03-13T00:00:00+00:00|3621.81
2020-06-04T00:00:00+00:00,2020-06-04T23:59:59.999000+00:00,9788.33,bear,2020-03-13T00:00:00+00:00|3621.81
